id,date,condition,temperature,humidity,visibility,wind_speed
1208,2023-12-20,Rain,3.6,25.6,6.4,12.7
1209,2020-03-08,Clear,38.6,25.3,8.8,32.9
1210,2021-05-02,Heavy Rain,14.1,81.0,9.9,35.7
1211,2023-04-25,Snow,-4.2,71.1,1.5,42.6
1212,2023-07-30,Clear,17.9,52.6,2.7,44.8
1213,2022-02-05,Fog,16.3,28.2,2.6,43.5
1214,2020-04-04,Clear,16.8,92.9,9.4,49.4
1215,2020-03-09,Rain,43.3,76.6,9.9,41.6
1216,2022-04-06,Rain,3.5,52.8,9.1,29.4
1217,2022-12-02,Heavy Rain,9.4,38.3,2.0,34.8
1218,2021-08-31,Snow,43.3,40.3,1.7,21.1
1219,2020-02-27,Fog,24.5,57.9,2.6,41.8
1220,2020-12-03,Heavy Rain,2.6,36.5,5.1,24.8
1221,2021-04-18,Cloudy,32.1,76.3,6.6,43.3
1222,2021-05-01,Rain,10.8,79.8,4.2,4.3
1223,2023-08-09,Snow,12.2,69.1,3.7,46.5
1224,2021-10-16,Heavy Rain,19.9,61.0,4.1,25.3
1225,2022-02-12,Cloudy,32.9,64.6,4.2,47.4
1226,2024-01-31,Fog,39.3,21.9,4.0,47.1
1227,2022-05-08,Rain,21.8,74.4,2.6,26.7
1228,2021-07-05,Clear,33.5,93.4,6.8,3.6
1229,2022-08-14,Heavy Rain,41.8,60.2,0.5,34.7
1230,2023-05-25,Fog,15.8,51.4,2.6,21.3
1231,2021-01-05,Rain,29.0,21.9,3.7,16.2
1232,2022-09-11,Heavy Rain,-0.7,64.4,9.0,9.7
1233,2023-09-26,Heavy Rain,12.3,89.5,6.8,22.8
1234,2022-07-20,Clear,27.6,93.3,4.9,47.5
1235,2022-04-03,Snow,41.1,66.5,0.9,12.5
1236,2021-07-23,Fog,26.9,81.9,1.7,49.3
1237,2021-09-14,Snow,38.4,51.9,7.3,24.9
1238,2023-03-26,Cloudy,8.8,79.7,6.4,39.1
1239,2023-01-30,Rain,23.2,23.3,3.0,25.3
1240,2024-07-02,Snow,44.3,58.5,9.1,41.1
1241,2024-09-17,Clear,22.3,29.1,5.4,18.6
1242,2022-05-17,Clear,37.5,52.9,6.1,12.4
1243,2023-09-11,Fog,-3.8,72.9,7.5,41.1
1244,2022-12-11,Heavy Rain,3.9,55.3,6.1,40.2
1245,2023-08-30,Rain,3.2,86.5,5.6,10.3
1246,2020-02-12,Snow,34.2,73.5,9.7,4.2
1247,2023-03-16,Rain,29.0,73.7,8.3,41.2
1248,2024-01-29,Snow,24.3,64.7,7.3,46.6
1249,2020-05-07,Snow,39.4,46.4,7.6,42.7
1250,2020-11-27,Cloudy,19.8,55.0,0.8,18.6
1251,2024-07-12,Clear,40.8,89.2,9.2,4.6
1252,2023-01-01,Clear,33.7,67.2,6.2,7.1
1253,2023-11-24,Cloudy,16.4,71.1,7.2,0.4
1254,2024-11-17,Rain,8.4,64.7,5.1,46.6
1255,2021-05-30,Fog,11.4,24.1,6.5,17.8
1256,2023-02-16,Fog,12.0,46.1,3.7,42.1
1257,2020-10-05,Rain,3.8,25.2,5.9,13.7
1258,2023-10-15,Clear,0.2,59.0,4.2,9.5
1259,2021-12-07,Snow,18.5,50.5,5.2,46.9
1260,2023-05-14,Cloudy,33.5,57.5,1.8,42.0
1261,2020-09-30,Heavy Rain,7.9,87.0,7.0,21.7
1262,2024-03-14,Cloudy,3.6,26.6,1.9,15.4
1263,2021-03-08,Heavy Rain,7.8,75.3,4.0,24.7
1264,2021-03-18,Clear,22.8,49.5,7.0,49.6
1265,2022-04-23,Heavy Rain,9.1,94.1,3.8,38.5
1266,2020-07-08,Cloudy,32.3,55.4,2.9,6.7
1267,2021-04-21,Heavy Rain,2.4,60.9,2.0,20.4
1268,2023-02-06,Fog,16.6,81.6,7.3,42.9
1269,2022-09-14,Snow,15.4,57.5,2.0,23.6
1270,2023-08-15,Rain,27.0,43.6,6.3,9.9
1271,2021-05-17,Snow,13.5,67.8,9.6,26.6
1272,2021-12-17,Heavy Rain,44.9,85.8,7.8,29.4
1273,2023-10-18,Snow,24.5,40.6,4.5,19.2
1274,2020-11-27,Cloudy,6.3,54.9,3.0,27.1
1275,2021-01-25,Fog,28.4,64.2,2.2,41.8
1276,2022-04-16,Heavy Rain,44.4,37.0,5.2,33.2
1277,2023-07-31,Rain,15.3,26.2,2.4,41.2
1278,2023-05-16,Snow,25.6,36.3,8.6,25.6
1279,2024-11-23,Snow,2.7,24.1,7.5,4.4
1280,2024-09-16,Fog,26.4,28.8,2.1,8.1
1281,2021-10-22,Snow,9.3,54.0,2.8,31.5
1282,2024-08-10,Heavy Rain,25.4,34.4,8.0,4.4
1283,2024-06-28,Rain,15.0,43.1,8.4,47.3
1284,2020-12-04,Heavy Rain,32.7,81.7,9.9,8.0
1285,2020-07-01,Cloudy,7.6,41.4,3.0,30.6
1286,2022-11-06,Cloudy,19.1,83.8,1.7,4.9
1287,2020-10-13,Clear,23.6,25.0,4.9,37.2
1288,2024-08-24,Clear,-2.0,21.0,6.2,23.4
1289,2023-01-07,Rain,1.7,71.6,9.6,29.0
1290,2021-09-15,Fog,14.0,56.9,0.7,24.4
1291,2020-02-28,Fog,15.2,25.4,1.8,33.7
1292,2021-05-31,Cloudy,0.4,26.1,4.3,10.2
1293,2024-12-23,Heavy Rain,26.5,71.7,7.3,17.0
1294,2022-03-21,Cloudy,36.8,26.0,3.4,20.3
1295,2023-11-21,Clear,44.2,54.1,4.9,45.9
1296,2023-03-15,Cloudy,24.2,66.7,1.6,30.5
1297,2024-05-02,Snow,30.1,71.9,9.9,9.8
1298,2023-07-08,Heavy Rain,37.8,85.2,2.3,16.9
1299,2022-07-26,Rain,32.0,56.0,1.4,2.3
1300,2021-07-07,Fog,-5.0,39.6,2.9,13.8
1301,2024-08-16,Fog,4.5,37.1,4.7,41.0
1302,2023-04-11,Clear,35.2,73.7,9.3,6.1
1303,2023-09-12,Rain,15.9,43.8,8.1,29.0
1304,2023-07-10,Clear,43.1,27.9,2.4,39.1
1305,2021-06-15,Heavy Rain,43.9,85.2,7.2,14.0
1306,2020-08-18,Clear,18.6,68.7,7.2,38.9
1307,2024-07-29,Rain,39.2,46.9,3.7,6.0
1308,2022-07-18,Rain,11.4,39.1,7.3,22.7
1309,2020-01-16,Rain,19.7,61.9,2.2,33.0
1310,2020-10-24,Clear,10.4,48.5,2.0,31.1
1311,2022-12-02,Heavy Rain,43.9,34.1,3.2,27.9
1312,2021-02-09,Clear,27.3,23.3,8.8,37.9
1313,2022-11-15,Fog,34.7,91.0,4.7,28.6
1314,2020-12-30,Cloudy,43.4,43.6,6.1,25.7
1315,2023-07-07,Snow,17.4,88.9,5.6,38.1
1316,2021-10-17,Heavy Rain,22.2,69.0,7.2,27.3
1317,2022-11-26,Heavy Rain,24.4,48.8,9.0,7.5
1318,2022-06-18,Clear,20.8,90.9,8.2,33.3
1319,2022-10-27,Snow,-0.7,51.8,9.3,37.7
1320,2023-01-09,Clear,22.4,21.1,6.6,29.6
1321,2022-06-10,Rain,6.9,64.3,2.2,31.8
1322,2023-01-24,Rain,25.6,26.9,5.5,8.6
1323,2023-12-23,Rain,21.6,72.3,7.8,4.6
1324,2022-11-01,Clear,30.6,74.1,7.4,33.1
1325,2021-11-17,Clear,5.2,22.7,6.5,45.7
1326,2022-04-08,Snow,11.8,45.6,5.2,4.9
1327,2021-06-14,Snow,35.4,35.1,7.8,41.7
1328,2021-09-20,Heavy Rain,-3.9,50.2,9.0,12.1
1329,2024-03-23,Snow,1.9,47.5,1.5,21.8
1330,2024-04-07,Rain,42.2,35.5,5.0,24.6
1331,2023-07-07,Heavy Rain,8.2,92.7,9.5,40.4
1332,2023-11-20,Heavy Rain,12.7,72.9,1.7,31.5
1333,2024-03-02,Heavy Rain,22.5,70.3,9.7,46.0
1334,2023-08-24,Fog,3.0,20.9,7.0,17.2
1335,2023-03-02,Rain,34.3,55.2,8.1,44.2
1336,2024-08-10,Clear,6.6,68.3,6.8,33.7
1337,2021-04-16,Rain,44.5,62.4,8.0,8.3
1338,2024-07-12,Clear,30.6,42.4,7.9,33.4
1339,2022-06-13,Heavy Rain,-3.4,29.1,8.1,37.5
1340,2024-05-05,Rain,42.8,44.1,7.9,44.2
1341,2023-08-24,Cloudy,41.5,51.9,6.4,31.8
1342,2021-08-03,Clear,35.6,56.2,1.6,38.5
1343,2024-08-25,Cloudy,42.5,22.0,5.0,5.5
1344,2024-05-15,Rain,36.1,84.7,6.7,33.8
1345,2024-11-24,Rain,10.9,51.8,4.4,31.6
1346,2022-08-01,Heavy Rain,5.6,75.4,7.7,36.7
1347,2022-12-17,Fog,9.1,80.1,4.2,16.2
1348,2020-04-17,Clear,4.8,32.8,4.0,38.5
1349,2024-02-16,Rain,43.7,27.9,7.1,28.8
1350,2021-07-27,Clear,3.7,22.4,5.2,8.9
1351,2024-09-04,Cloudy,19.8,28.6,1.3,4.9
1352,2021-06-03,Snow,14.5,59.7,8.4,37.2
1353,2023-01-06,Rain,42.7,28.4,8.0,8.4
1354,2020-10-12,Cloudy,12.6,81.6,3.7,37.7
1355,2022-01-14,Rain,25.5,68.0,8.4,24.5
1356,2022-10-08,Rain,5.3,67.3,2.1,8.8
1357,2021-01-23,Clear,22.6,90.4,8.1,37.7
1358,2023-10-31,Clear,-1.0,22.2,5.4,26.0
1359,2023-08-15,Rain,33.5,28.7,3.3,13.8
1360,2020-12-26,Clear,43.3,30.6,8.5,3.5
1361,2023-11-14,Rain,4.4,33.1,3.4,44.4
1362,2024-05-27,Fog,44.6,92.8,5.2,9.0
1363,2023-02-06,Rain,42.7,78.9,3.8,34.6
1364,2024-11-03,Snow,11.6,56.6,6.7,29.0
1365,2020-09-29,Clear,-1.2,39.5,8.5,42.6
1366,2020-08-21,Cloudy,-1.8,68.9,3.2,45.6
1367,2024-04-01,Rain,37.7,48.3,5.6,1.4
1368,2023-12-08,Heavy Rain,4.5,43.5,2.8,28.2
1369,2024-08-27,Rain,29.2,68.7,8.7,36.0
1370,2022-04-24,Heavy Rain,25.0,27.4,8.5,32.8
1371,2020-09-05,Rain,4.3,90.4,3.7,16.2
1372,2024-04-11,Cloudy,8.1,94.3,5.5,25.8
1373,2021-06-21,Heavy Rain,3.9,67.2,4.3,14.3
1374,2021-02-04,Snow,4.6,63.4,5.8,41.8
1375,2020-08-19,Fog,31.2,33.4,0.6,42.2
1376,2023-06-22,Clear,1.8,54.2,5.2,26.8
1377,2020-09-01,Clear,11.5,54.5,9.7,34.7
1378,2021-03-08,Heavy Rain,44.6,22.4,4.2,6.3
1379,2022-04-23,Snow,18.5,45.7,8.4,47.6
1380,2021-08-26,Rain,10.7,47.2,3.7,7.0
1381,2022-05-18,Cloudy,-0.9,38.2,3.1,15.7
1382,2022-09-11,Snow,8.6,42.1,2.9,30.9
1383,2022-09-11,Clear,-1.6,69.5,8.0,24.1
1384,2020-05-07,Heavy Rain,17.6,63.1,9.1,41.9
1385,2020-03-18,Fog,44.3,69.7,5.4,18.2
1386,2022-07-27,Rain,22.4,47.3,4.6,37.1
1387,2023-09-25,Heavy Rain,22.4,74.6,9.9,33.4
1388,2021-10-27,Snow,7.1,88.3,0.8,43.9
1389,2021-03-22,Rain,39.1,89.8,8.9,35.6
1390,2023-05-08,Cloudy,4.8,51.2,8.1,0.0
1391,2024-01-01,Rain,42.9,91.4,7.3,4.3
1392,2024-09-15,Cloudy,40.1,64.4,3.3,13.7
1393,2024-07-19,Fog,1.6,86.0,7.6,3.9
1394,2021-04-13,Rain,20.1,50.8,1.5,33.5
1395,2022-02-06,Rain,22.5,34.1,6.8,10.0
1396,2024-07-01,Heavy Rain,29.6,44.4,5.4,24.2
1397,2022-04-30,Cloudy,38.4,73.6,8.6,15.4
1398,2021-03-20,Cloudy,43.2,31.8,9.6,40.3
1399,2023-12-15,Clear,6.2,71.8,3.2,19.8
1400,2022-09-05,Heavy Rain,40.4,29.3,6.5,36.9
1401,2021-04-05,Snow,1.3,81.0,4.0,4.1
1402,2020-06-11,Fog,-1.1,56.3,8.3,37.4
1403,2023-11-10,Cloudy,44.3,54.9,3.4,19.0
1404,2023-04-03,Cloudy,25.1,85.3,3.4,18.9
1405,2020-12-26,Clear,-1.6,87.0,1.4,45.2
1406,2020-06-01,Fog,4.3,24.3,7.6,3.5
1407,2021-04-13,Snow,33.2,68.6,1.9,44.4
1408,2024-04-22,Cloudy,-2.0,69.2,2.7,15.2
1409,2024-06-13,Rain,41.9,89.9,8.0,22.7
1410,2023-06-11,Clear,4.1,50.3,5.2,31.6
1411,2024-08-24,Cloudy,35.1,52.7,6.0,30.4
1412,2024-01-21,Cloudy,22.6,75.7,0.7,44.3
1413,2024-02-06,Fog,11.6,60.3,5.5,6.6
1414,2020-07-09,Heavy Rain,18.7,43.2,2.0,49.4
1415,2021-05-14,Clear,15.1,40.1,0.8,17.6
1416,2023-11-23,Heavy Rain,-2.0,61.3,5.4,48.3
1417,2020-11-21,Clear,26.5,46.2,10.0,16.0
1418,2021-05-23,Heavy Rain,-1.5,71.3,0.6,15.3
1419,2022-05-03,Snow,23.5,80.8,6.2,41.8
1420,2023-07-21,Fog,25.9,71.9,7.1,19.8
1421,2021-06-16,Fog,11.1,78.5,7.9,41.9
1422,2023-11-01,Clear,22.3,86.3,8.9,17.0
1423,2024-08-08,Fog,21.1,37.7,5.7,3.2
1424,2021-03-31,Rain,24.7,95.0,0.8,33.0
1425,2022-12-26,Snow,0.4,90.2,1.0,30.7
1426,2022-10-23,Fog,35.9,84.8,2.2,49.9
1427,2023-11-26,Cloudy,15.7,65.3,7.2,27.1
1428,2024-08-24,Heavy Rain,-4.5,39.7,8.3,45.8
1429,2021-06-30,Rain,8.7,75.6,8.7,6.3
1430,2021-07-02,Rain,41.6,74.1,8.0,25.6
1431,2024-12-06,Fog,22.2,37.4,7.0,44.1
1432,2021-02-09,Clear,22.5,64.4,9.8,30.9
1433,2021-05-07,Fog,18.3,88.5,5.1,16.0
1434,2022-07-09,Cloudy,4.8,52.8,5.7,18.2
1435,2024-01-02,Cloudy,-1.6,64.1,0.9,2.9
1436,2021-04-25,Snow,10.3,73.3,5.7,42.5
1437,2022-08-18,Cloudy,3.1,33.5,6.6,24.5
1438,2020-11-14,Rain,23.4,89.3,5.3,46.7
1439,2022-11-16,Heavy Rain,35.7,61.3,9.0,16.2
1440,2022-01-12,Rain,30.7,84.7,4.7,14.1
1441,2020-11-11,Clear,42.2,65.7,9.6,35.6
1442,2023-05-11,Cloudy,26.6,69.4,3.8,26.9
1443,2022-10-20,Clear,19.1,69.7,4.9,26.0
1444,2020-07-07,Fog,21.5,60.7,7.0,8.2
1445,2022-07-30,Heavy Rain,30.0,47.1,1.9,16.8
1446,2023-04-24,Clear,16.1,93.6,2.3,30.6
1447,2022-04-12,Cloudy,41.7,66.0,6.8,11.5
1448,2023-05-29,Rain,26.6,27.1,1.4,47.0
1449,2024-10-20,Rain,35.3,26.9,0.7,28.0
1450,2020-03-06,Clear,6.7,89.5,5.4,32.4
1451,2022-01-11,Snow,2.1,51.2,3.7,6.9
1452,2021-07-11,Rain,9.7,22.4,8.6,49.2
1453,2023-02-26,Clear,3.9,26.7,8.4,22.3
1454,2020-05-02,Cloudy,9.1,42.5,1.7,32.8
1455,2020-10-13,Cloudy,16.8,39.4,5.9,5.6
1456,2021-01-04,Rain,23.0,77.5,8.3,16.3
1457,2023-03-31,Heavy Rain,29.9,72.6,8.4,40.0
1458,2023-09-05,Snow,20.5,53.8,7.8,12.7
1459,2021-11-02,Heavy Rain,12.4,34.9,5.9,27.6
1460,2022-09-03,Rain,40.9,78.8,4.1,30.4
1461,2024-06-03,Cloudy,40.3,89.4,7.5,3.7
1462,2022-03-29,Heavy Rain,40.1,72.7,8.8,13.2
1463,2024-05-20,Snow,0.9,58.7,7.6,24.9
1464,2020-12-08,Heavy Rain,17.1,39.4,8.5,31.2
1465,2024-03-03,Heavy Rain,-0.4,74.0,5.1,4.0
1466,2024-06-27,Clear,3.9,89.3,4.6,40.5
1467,2023-08-15,Rain,40.2,21.1,8.2,5.6
1468,2024-05-15,Snow,33.9,56.6,7.4,14.7
1469,2020-10-30,Rain,40.4,64.2,2.4,33.1
1470,2024-01-31,Cloudy,10.7,90.8,5.1,20.5
1471,2022-09-30,Cloudy,14.0,89.9,3.4,3.1
1472,2023-05-21,Heavy Rain,15.0,49.4,3.2,48.0
1473,2020-05-03,Cloudy,-3.2,34.7,9.8,49.1
1474,2021-09-19,Fog,31.0,32.2,0.7,33.6
1475,2023-04-20,Snow,-3.1,93.3,1.4,23.7
1476,2024-07-22,Fog,5.5,72.4,6.4,16.3
1477,2022-12-05,Fog,20.6,29.5,0.6,26.0
1478,2023-02-10,Heavy Rain,23.9,35.6,8.5,26.0
1479,2020-07-02,Snow,5.1,89.1,1.8,38.3
1480,2022-03-31,Rain,29.5,53.0,9.0,9.3
1481,2023-10-16,Cloudy,36.0,53.6,1.7,44.5
1482,2021-02-18,Heavy Rain,44.9,72.5,7.0,41.1
1483,2024-01-23,Heavy Rain,19.9,53.8,1.4,48.5
1484,2023-05-09,Heavy Rain,41.7,69.6,9.6,6.6
1485,2020-01-19,Heavy Rain,25.1,62.9,5.3,36.4
1486,2024-11-10,Snow,13.2,55.4,3.2,5.2
1487,2022-01-27,Fog,44.2,79.1,2.1,9.6
1488,2021-09-02,Cloudy,-4.5,60.6,9.6,33.1
1489,2020-07-12,Heavy Rain,10.7,36.6,4.4,11.9
1490,2024-03-26,Cloudy,10.8,42.4,2.9,41.7
1491,2024-04-21,Clear,2.4,46.8,9.3,35.7
1492,2022-12-29,Fog,22.4,88.4,7.0,40.4
1493,2021-02-09,Rain,0.7,40.1,4.0,37.9
1494,2021-03-23,Heavy Rain,29.7,72.9,1.1,48.6
1495,2024-11-09,Cloudy,18.9,59.6,2.4,18.2
1496,2023-09-05,Fog,-4.7,38.5,1.4,1.4
1497,2022-11-06,Fog,32.4,67.7,2.9,18.3
1498,2021-06-03,Heavy Rain,4.5,75.5,5.6,3.1
1499,2022-05-16,Fog,30.1,26.6,5.6,6.6
1500,2022-12-16,Fog,-2.1,49.1,5.2,35.2
1501,2023-03-12,Clear,9.6,88.7,4.8,44.6
1502,2020-12-28,Fog,6.0,50.1,8.3,45.6
1503,2020-01-04,Snow,16.3,75.7,2.4,49.4
1504,2020-12-23,Fog,22.6,37.9,4.2,37.4
1505,2022-02-22,Heavy Rain,41.6,31.2,3.2,19.3
1506,2024-04-15,Rain,31.9,67.3,8.4,36.3
1507,2022-05-18,Clear,0.4,41.5,6.4,18.1
1508,2022-12-11,Cloudy,15.2,62.7,9.6,47.1
1509,2022-07-12,Snow,15.5,41.3,2.7,35.2
1510,2021-10-03,Fog,19.4,48.1,0.7,1.2
1511,2022-07-17,Heavy Rain,6.2,55.2,2.1,14.2
1512,2021-09-21,Snow,-1.4,60.4,1.5,2.7
1513,2020-10-28,Fog,-4.1,78.7,8.0,9.4
1514,2021-03-15,Snow,44.2,67.5,3.6,47.8
1515,2021-01-08,Clear,16.6,74.2,7.0,41.7
1516,2023-10-04,Heavy Rain,34.1,88.8,5.5,12.7
1517,2023-05-07,Cloudy,33.7,48.3,1.3,28.4
1518,2021-05-16,Heavy Rain,14.9,93.3,5.7,39.8
1519,2022-12-02,Snow,36.2,91.6,7.0,24.1
1520,2024-03-28,Rain,20.3,83.3,5.9,18.8
1521,2022-10-01,Cloudy,41.4,22.6,8.2,13.7
1522,2020-07-13,Rain,39.8,50.6,9.7,8.2
1523,2023-05-15,Snow,14.1,60.1,4.6,15.1
1524,2020-01-20,Clear,19.3,61.1,1.0,29.7
1525,2020-03-25,Clear,30.5,21.8,2.3,28.0
1526,2023-11-13,Heavy Rain,40.0,89.1,2.0,3.1
1527,2022-05-22,Snow,43.2,52.9,9.2,15.4
1528,2024-11-20,Snow,19.0,83.5,9.6,38.2
1529,2020-09-28,Heavy Rain,15.5,64.8,1.3,12.4
1530,2020-10-17,Clear,9.0,57.1,3.7,8.3
1531,2021-12-09,Rain,29.7,42.7,2.7,26.9
1532,2021-02-03,Rain,38.0,30.7,2.1,3.5
1533,2022-09-13,Clear,28.5,92.0,1.0,47.4
1534,2022-08-01,Snow,22.6,40.0,8.3,32.2
1535,2023-04-26,Fog,-1.8,78.2,3.0,27.8
1536,2022-12-05,Cloudy,23.4,23.9,7.5,11.8
1537,2022-05-11,Heavy Rain,33.5,48.9,4.9,3.0
1538,2022-04-28,Heavy Rain,41.4,49.0,1.5,5.0
1539,2021-07-01,Cloudy,39.6,83.2,1.8,4.3
1540,2024-04-13,Cloudy,28.7,27.7,9.0,17.9
1541,2022-04-17,Cloudy,12.4,35.1,4.2,22.0
1542,2022-07-15,Rain,26.0,74.8,9.1,12.8
1543,2024-03-04,Fog,12.8,51.7,6.9,44.1
1544,2024-10-10,Fog,2.9,70.3,5.1,46.0
1545,2024-12-07,Heavy Rain,33.1,68.8,1.2,26.7
1546,2022-08-14,Cloudy,-3.0,24.8,5.8,27.3
1547,2022-01-02,Cloudy,9.7,66.9,5.4,1.8
1548,2022-01-26,Cloudy,16.9,51.8,1.2,20.8
1549,2024-12-04,Clear,10.8,56.9,3.5,8.1
1550,2021-01-04,Fog,41.8,94.5,4.2,45.3
1551,2023-10-03,Heavy Rain,1.2,53.4,2.8,12.6
1552,2021-04-10,Clear,26.0,78.1,0.8,8.7
1553,2022-03-31,Heavy Rain,-1.2,36.2,6.2,6.5
1554,2022-11-28,Heavy Rain,28.7,79.5,6.9,38.2
1555,2021-03-15,Heavy Rain,22.2,56.7,2.0,31.3
1556,2024-03-29,Snow,34.3,79.2,3.3,12.1
1557,2021-06-10,Clear,38.8,22.7,7.9,28.8
1558,2020-07-22,Rain,34.5,23.6,8.9,47.6
1559,2023-08-07,Heavy Rain,-1.0,93.7,9.6,48.8
1560,2023-10-28,Snow,37.5,90.5,9.6,31.4
1561,2024-12-25,Clear,40.0,39.1,9.4,33.2
1562,2022-04-27,Fog,7.6,60.1,1.6,2.7
1563,2020-01-03,Rain,-1.8,68.8,1.6,11.0
1564,2021-02-19,Fog,42.8,53.8,1.1,47.1
1565,2022-05-29,Snow,33.2,49.8,2.1,24.6
1566,2023-03-06,Rain,39.5,39.8,5.0,18.2
1567,2021-05-05,Fog,28.2,86.8,9.0,27.0
1568,2022-07-05,Snow,29.7,63.6,4.6,8.0
1569,2021-04-25,Heavy Rain,37.0,52.0,3.4,28.6
1570,2022-07-24,Snow,38.9,67.2,9.5,14.0
1571,2020-07-02,Snow,17.2,46.3,9.2,37.5
1572,2024-11-22,Snow,24.9,79.8,4.5,24.1
1573,2022-01-11,Rain,15.6,92.0,8.6,37.6
1574,2020-10-17,Cloudy,6.4,45.2,7.5,3.0
1575,2024-07-07,Snow,24.6,31.2,5.1,18.5
1576,2022-09-04,Snow,34.2,89.0,5.0,33.2
1577,2020-03-15,Rain,33.9,39.7,9.1,13.0
1578,2022-01-08,Fog,37.1,87.9,6.7,37.1
1579,2023-07-23,Rain,5.3,40.6,4.7,30.3
1580,2021-04-04,Clear,21.7,92.7,6.8,22.0
1581,2021-08-01,Rain,-0.6,24.2,4.6,39.6
1582,2021-02-07,Cloudy,19.3,89.9,8.9,34.0
1583,2023-03-17,Cloudy,21.0,93.4,7.6,28.7
1584,2024-01-14,Rain,34.0,48.6,7.3,26.7
1585,2021-10-21,Rain,27.3,79.5,0.8,17.6
1586,2021-03-28,Clear,13.9,81.7,4.7,46.0
1587,2021-07-05,Clear,8.2,62.2,2.1,8.2
1588,2020-04-07,Snow,34.8,86.1,8.5,21.7
1589,2022-05-10,Clear,33.9,81.5,8.1,12.6
1590,2022-02-09,Fog,14.2,54.9,5.8,37.7
1591,2022-05-20,Cloudy,5.1,20.8,2.4,5.2
1592,2024-10-12,Cloudy,13.4,71.6,5.3,23.1
1593,2022-03-04,Cloudy,17.0,46.4,2.8,5.5
1594,2023-10-11,Snow,26.8,30.8,5.1,18.1
1595,2021-11-18,Rain,23.9,94.5,5.5,30.8
1596,2021-03-21,Heavy Rain,22.5,79.7,7.1,43.6
1597,2020-09-12,Snow,0.7,35.4,3.9,13.6
1598,2021-08-10,Clear,11.2,86.2,6.9,20.1
1599,2023-09-13,Rain,11.2,94.0,3.9,27.7
1600,2024-06-01,Heavy Rain,38.1,25.4,7.7,42.2
1601,2022-10-31,Cloudy,24.9,55.8,6.9,37.8
1602,2022-12-28,Cloudy,33.3,52.4,4.0,38.6
1603,2020-01-04,Snow,5.0,93.7,3.9,47.0
1604,2023-06-10,Heavy Rain,11.4,44.2,1.1,1.3
1605,2024-08-12,Heavy Rain,16.6,26.4,0.9,37.5
1606,2023-03-19,Heavy Rain,31.2,50.3,2.4,3.9
1607,2022-04-09,Cloudy,34.9,46.0,2.6,22.6
1608,2024-06-24,Fog,-2.5,22.5,2.5,2.1
1609,2022-03-28,Clear,29.5,45.1,7.7,23.7
1610,2020-01-15,Clear,25.1,81.9,6.8,43.6
1611,2024-07-30,Heavy Rain,25.9,37.9,5.6,7.6
1612,2021-08-29,Cloudy,-0.8,69.1,3.6,6.0
1613,2020-07-10,Fog,39.3,31.9,5.4,18.0
1614,2023-02-17,Heavy Rain,44.0,66.3,4.7,4.7
1615,2023-06-28,Cloudy,26.7,65.6,8.1,6.3
1616,2021-03-24,Heavy Rain,16.2,49.7,9.1,31.7
1617,2023-08-15,Clear,43.5,74.4,7.1,11.7
1618,2021-09-19,Snow,26.2,78.5,1.9,24.5
1619,2023-10-16,Clear,2.2,70.6,9.9,0.4
1620,2020-11-19,Fog,-4.2,82.3,5.2,19.1
1621,2023-06-05,Heavy Rain,1.1,81.6,3.3,10.3
1622,2022-08-28,Rain,-3.8,23.8,6.1,20.0
1623,2023-06-21,Heavy Rain,42.6,80.0,8.7,11.3
1624,2020-04-06,Fog,-0.0,68.4,3.2,42.7
1625,2020-04-18,Cloudy,6.6,28.5,4.9,19.7
1626,2021-02-18,Clear,-2.5,65.9,4.4,46.9
1627,2020-06-01,Heavy Rain,31.0,77.3,3.5,34.7
1628,2021-03-09,Clear,21.0,51.4,9.9,23.3
1629,2022-03-12,Rain,-1.1,91.2,6.0,17.2
1630,2020-11-14,Snow,29.5,74.5,1.7,5.2
1631,2020-01-19,Rain,42.1,25.6,4.2,16.7
1632,2021-04-04,Heavy Rain,9.8,29.0,6.6,21.8
1633,2020-11-28,Snow,33.8,51.4,2.7,31.3
1634,2024-04-21,Snow,15.8,35.4,3.6,28.2
1635,2024-08-07,Rain,36.9,52.5,9.0,42.6
1636,2023-12-22,Snow,5.4,79.5,7.2,33.2
1637,2020-12-09,Cloudy,30.2,39.6,5.5,1.9
1638,2022-05-21,Cloudy,15.6,77.5,9.7,46.4
1639,2024-04-24,Heavy Rain,32.6,94.4,8.8,17.7
1640,2024-02-07,Snow,41.0,63.0,6.5,31.3
1641,2021-06-30,Fog,23.8,75.4,1.2,50.0
1642,2021-08-31,Rain,42.0,76.4,2.8,24.0
1643,2023-02-06,Fog,21.6,90.0,8.2,21.0
1644,2020-01-14,Clear,27.9,43.7,2.9,26.9
1645,2020-10-17,Cloudy,41.5,77.3,6.2,1.9
1646,2023-02-07,Cloudy,27.6,91.9,1.4,30.7
1647,2020-11-15,Heavy Rain,12.3,89.5,1.9,40.1
1648,2022-11-30,Rain,-2.6,77.8,6.8,20.1
1649,2022-03-03,Clear,41.7,92.3,5.5,25.9
1650,2023-07-13,Rain,15.5,47.1,5.6,1.9
1651,2020-07-02,Fog,35.9,59.2,2.9,31.0
1652,2024-03-17,Heavy Rain,33.9,60.0,5.7,43.8
1653,2023-08-29,Heavy Rain,16.5,63.4,5.0,41.0
1654,2021-09-02,Fog,16.1,40.2,7.0,35.5
